0.07340  	0.22814  	0.30934  	-0.4452  	-0.1563  	-0.7151  	0.15145  	0.06023  	0.19493  	-0.0183  	0.52297  	-0.2521  	-0.1595  	-0.9105  	-0.2887  	0.50355  	0.38654  	0.36701  	0.46662  	0.20076  	0.07603  	0.50299  	0.43096  	0.19573  	0.27089  	-0.0813  	0.07422  	-0.8755  	-0.0352  	0.10510  	-0.0558  	0.19446  	0.08424  	-0.0017  	0.42703  	-0.0146  	0.40960  	0.10539  	-0.4159  	0.12061  	0.05266  	0.00032  	-0.1063  	0.20695  	0.03302  	-0.0484  	0.01804  	-0.0275  	-0.0176  	-0.0746  	-0.0943  	-0.0212  	-0.0058  	-0.0007  	-0.0066  	0.01618  	0.00783  	0.02055  	-0.0270  	-0.0313  	-0.0456  	-0.0029  	0.07519  	-0.0054  	0.19942  	-0.0293  	-0.0062  	0.00935  	-0.0109  	0.69428  	
-0.0482  	0.15277  	0.19593  	-0.4811  	-0.1488  	-0.7790  	0.13941  	-0.0466  	0.14374  	0.06277  	0.47889  	-0.2932  	-0.2075  	-1.0394  	-0.3677  	0.47733  	0.37780  	0.41670  	0.47373  	0.24781  	-0.1208  	0.50374  	0.38359  	0.13439  	0.30888  	-0.0679  	-0.0214  	-0.7190  	0.10834  	0.12668  	-0.0523  	0.18312  	0.06571  	-0.0108  	0.34719  	0.06696  	0.28668  	0.05722  	-0.3671  	0.16660  	0.06177  	-0.0086  	-0.1028  	0.22399  	0.03592  	-0.0519  	0.03159  	-0.0290  	-0.0174  	-0.0798  	-0.0891  	-0.0237  	-0.0137  	-0.0091  	-0.0065  	0.00062  	0.01601  	0.02163  	-0.0285  	-0.0313  	-0.0523  	-0.0135  	0.08392  	-0.0012  	0.19775  	-0.0288  	-0.0040  	0.00807  	-0.0098  	0.69481  	
-0.1172  	0.10806  	0.14006  	-0.5102  	-0.1522  	-0.8153  	0.14238  	-0.0789  	0.12269  	0.12918  	0.52777  	-0.2852  	-0.2275  	-1.0952  	-0.4740  	0.49656  	0.37207  	0.44102  	0.47337  	0.29821  	-0.1810  	0.50498  	0.33510  	0.09089  	0.31849  	-0.0814  	-0.0379  	-0.6608  	0.17030  	0.12215  	-0.0605  	0.17912  	0.05110  	-0.0032  	0.33176  	0.13142  	0.25909  	0.04764  	-0.3494  	0.16833  	0.08954  	-0.0169  	-0.0958  	0.22982  	0.04082  	-0.0553  	0.02804  	-0.0320  	-0.0146  	-0.0856  	-0.0876  	-0.0301  	-0.0096  	-0.0078  	-0.0018  	0.00193  	0.01993  	0.02349  	-0.0275  	-0.0315  	-0.0541  	-0.0118  	0.08747  	0.00197  	0.19639  	-0.0285  	-0.0024  	0.00689  	-0.0091  	0.69561  	
-0.1234  	0.09112  	0.14385  	-0.5554  	-0.1888  	-0.8533  	0.13285  	-0.0960  	0.10831  	0.14437  	0.56334  	-0.3078  	-0.2526  	-1.1868  	-0.5634  	0.54158  	0.36682  	0.45712  	0.48903  	0.28901  	-0.1903  	0.49153  	0.32270  	0.08940  	0.33542  	-0.0803  	-0.0218  	-0.6757  	0.17996  	0.13109  	-0.0663  	0.19340  	0.03922  	-0.0064  	0.31497  	0.15728  	0.26398  	0.05559  	-0.3581  	0.16660  	0.09528  	-0.0114  	-0.0910  	0.22677  	0.04536  	-0.0573  	0.01997  	-0.0383  	-0.0093  	-0.0875  	-0.0882  	-0.0339  	-0.0065  	-0.0066  	-0.0031  	-7.4073  	0.02410  	0.02380  	-0.0231  	-0.0329  	-0.0565  	-0.0087  	0.09325  	0.00595  	0.19532  	-0.0284  	-0.0013  	0.00582  	-0.0086  	0.69670  	
-0.1670  	0.07613  	0.13135  	-0.6066  	-0.1957  	-0.8394  	0.14012  	-0.1343  	0.10815  	0.15554  	0.56215  	-0.3157  	-0.2418  	-1.2165  	-0.6310  	0.52858  	0.36315  	0.44067  	0.48110  	0.28726  	-0.2106  	0.49570  	0.32013  	0.09551  	0.34496  	-0.0843  	-0.0187  	-0.6404  	0.18154  	0.13981  	-0.0700  	0.18933  	0.03049  	-0.0088  	0.29882  	0.17444  	0.26013  	0.05153  	-0.3441  	0.18680  	0.09411  	-0.0030  	-0.0890  	0.22202  	0.04573  	-0.0553  	0.01945  	-0.0456  	-0.0054  	-0.0824  	-0.0869  	-0.0338  	-0.0087  	-0.0075  	-0.0015  	0.00321  	0.02187  	0.02235  	-0.0253  	-0.0298  	-0.0585  	-0.0069  	0.09036  	0.00447  	0.19455  	-0.0287  	-0.0006  	0.00484  	-0.0084  	0.69807  	
-0.1794  	0.07699  	0.15197  	-0.6368  	-0.1960  	-0.8697  	0.15656  	-0.1523  	0.12963  	0.14596  	0.51864  	-0.3095  	-0.2346  	-1.2363  	-0.6653  	0.52782  	0.36682  	0.45460  	0.48135  	0.33237  	-0.2769  	0.48083  	0.29082  	0.05747  	0.34774  	-0.0717  	-0.0825  	-0.5768  	0.21888  	0.12421  	-0.0530  	0.17515  	0.03486  	-0.0060  	0.25567  	0.18497  	0.22608  	0.03338  	-0.3225  	0.20768  	0.11098  	-0.0068  	-0.0850  	0.22146  	0.04858  	-0.0575  	0.02017  	-0.0383  	-2.6648  	-0.0757  	-0.0835  	-0.0335  	-0.0095  	-0.0089  	-0.0013  	0.00216  	0.02209  	0.02149  	-0.0267  	-0.0309  	-0.0588  	-0.0045  	0.08652  	0.00421  	0.19409  	-0.0291  	-0.0005  	0.00397  	-0.0086  	0.69972  	
-0.2458  	0.07867  	0.06916  	-0.6223  	-0.1678  	-0.9339  	0.14497  	-0.1579  	0.10191  	0.16246  	0.48288  	-0.3136  	-0.2534  	-1.2769  	-0.6242  	0.50751  	0.36598  	0.47415  	0.48585  	0.31292  	-0.2701  	0.51895  	0.28155  	0.06731  	0.40288  	-0.0650  	-0.0679  	-0.5651  	0.28184  	0.13866  	-0.0566  	0.17099  	0.00848  	-0.0160  	0.20602  	0.18277  	0.20826  	0.02507  	-0.3156  	0.22069  	0.10986  	-0.0185  	-0.0961  	0.23566  	0.04743  	-0.0607  	0.01562  	-0.0408  	-0.0090  	-0.0785  	-0.0841  	-0.0355  	-0.0053  	-0.0087  	0.00326  	-0.0007  	0.02500  	0.01954  	-0.0272  	-0.0274  	-0.0557  	-0.0111  	0.08802  	0.00639  	0.19392  	-0.0299  	-0.0008  	0.00320  	-0.0090  	0.70165  	
-0.4515  	0.00232  	-0.1155  	-0.4282  	-0.0036  	-1.0365  	0.14286  	-0.1530  	0.06028  	0.06974  	0.42555  	-0.2347  	-0.1925  	-1.0683  	-0.4326  	0.33599  	0.40633  	0.41476  	0.48112  	0.35798  	-0.2585  	0.52821  	0.25940  	0.14105  	0.44399  	-0.0727  	-0.0019  	-0.5628  	0.24782  	0.19465  	-0.0633  	0.14095  	0.02650  	-0.0007  	0.23759  	0.15989  	0.18039  	-0.0106  	-0.3080  	0.16952  	0.01200  	0.02645  	-0.1333  	0.20228  	0.06184  	-0.0505  	0.01552  	-0.0403  	-0.0182  	-0.0834  	-0.0733  	-0.0297  	-0.0144  	-0.0049  	-0.0035  	0.00121  	0.02370  	0.02282  	-0.0142  	-0.0229  	-0.0611  	-0.0119  	0.07998  	0.00580  	0.19385  	-0.0319  	-0.0020  	0.00322  	-0.0106  	0.70138  	
-0.3738  	0.07980  	-0.1411  	-0.3162  	0.06531  	-0.9677  	0.16192  	-0.0712  	0.12217  	0.03990  	0.38488  	-0.1262  	-0.1391  	-0.9594  	-0.2582  	0.29360  	0.38557  	0.37063  	0.43821  	0.38614  	-0.2004  	0.49201  	0.24463  	0.12294  	0.42123  	-0.0556  	-0.0018  	-0.5454  	0.27469  	0.19976  	-0.0397  	0.10972  	0.06556  	0.03000  	0.29075  	0.08292  	0.14694  	-0.0210  	-0.2990  	0.18516  	0.00273  	0.02564  	-0.1361  	0.21285  	0.05344  	-0.0558  	0.02575  	-0.0530  	-0.0104  	-0.0917  	-0.0727  	-0.0366  	-0.0221  	-0.0026  	-0.0150  	0.01030  	0.03219  	0.01654  	-0.0201  	-0.0264  	-0.0543  	-0.0038  	0.07700  	-0.0012  	0.19333  	-0.0336  	-0.0037  	0.00266  	-0.0114  	0.70035  	
-0.2763  	0.07304  	-0.1033  	-0.2705  	0.10833  	-0.9414  	0.18072  	-0.0428  	0.12360  	0.00342  	0.33707  	-0.0492  	-0.0976  	-0.8841  	-0.2459  	0.34124  	0.38093  	0.41512  	0.43012  	0.35813  	-0.2248  	0.50028  	0.22803  	0.12178  	0.40023  	-0.0557  	-0.0170  	-0.4967  	0.31867  	0.18616  	-0.0347  	0.09309  	0.06743  	0.00375  	0.26043  	0.08581  	0.10983  	-0.0303  	-0.2845  	0.18955  	0.00561  	0.02713  	-0.1155  	0.22035  	0.04320  	-0.0542  	0.03639  	-0.0450  	-0.0068  	-0.0833  	-0.0766  	-0.0375  	-0.0224  	-0.0049  	-0.0123  	0.00643  	0.03301  	0.01993  	-0.0198  	-0.0345  	-0.0648  	-0.0133  	0.07330  	-0.0113  	0.19431  	-0.0352  	-0.0058  	0.00184  	-0.0122  	0.70539  	
-0.2043  	0.08282  	0.01373  	-0.2377  	0.00312  	-0.8614  	0.14475  	0.05086  	0.15571  	-0.0276  	0.26316  	-0.0201  	-0.0830  	-0.8124  	-0.1465  	0.39438  	0.40124  	0.43301  	0.47301  	0.32360  	-0.1810  	0.51795  	0.30402  	0.10100  	0.32833  	-0.0365  	-0.0677  	-0.5232  	0.34586  	0.16133  	-0.0424  	0.10862  	0.06806  	-0.0029  	0.20686  	0.04455  	0.12097  	-0.0038  	-0.2755  	0.15370  	0.07910  	0.00121  	-0.0916  	0.20848  	0.03449  	-0.0518  	0.03470  	-0.0310  	-0.0053  	-0.0790  	-0.0867  	-0.0415  	-0.0155  	-0.0103  	-0.0107  	0.00483  	0.02723  	0.02947  	-0.0190  	-0.0426  	-0.0616  	-0.0087  	0.07017  	-0.0063  	0.19531  	-0.0360  	-0.0076  	0.00112  	-0.0136  	0.72035  	
-0.0369  	0.15589  	0.12198  	-0.2375  	0.00762  	-0.7081  	0.14803  	0.08736  	0.18313  	-0.0752  	0.20648  	-0.1340  	-0.0582  	-0.8061  	-0.1295  	0.52519  	0.38392  	0.44435  	0.48796  	0.30504  	-0.1395  	0.57210  	0.29531  	0.05275  	0.39769  	-0.0611  	0.03129  	-0.7108  	0.20915  	0.20525  	-0.0398  	0.14512  	0.06508  	0.00820  	0.27637  	-0.0230  	0.22088  	0.06183  	-0.3208  	0.14157  	0.07954  	-0.0282  	-0.0582  	0.21711  	0.05195  	-0.0596  	0.01646  	-0.0252  	-0.0038  	-0.0930  	-0.1181  	-0.0338  	-0.0180  	-0.0079  	-0.0134  	0.00790  	0.01693  	0.02224  	-0.0233  	-0.0389  	-0.0551  	-0.0014  	0.08747  	-0.0049  	0.19714  	-0.0374  	-0.0090  	0.00050  	-0.0152  	0.73113  	
-0.1667  	0.06441  	0.00898  	-0.2200  	0.07438  	-0.8973  	0.15686  	-0.1053  	0.15946  	0.12921  	0.26738  	-0.0690  	-0.1008  	-0.9889  	-0.2122  	0.45980  	0.36728  	0.41078  	0.49837  	0.30839  	-0.2145  	0.58217  	0.28275  	0.08049  	0.36088  	-0.0708  	-0.0585  	-0.6476  	0.18035  	0.19827  	-0.0122  	0.11725  	0.06539  	0.01389  	0.25169  	0.06027  	0.22192  	0.04625  	-0.3015  	0.16671  	0.08438  	-0.0217  	-0.1081  	0.22543  	0.03346  	-0.0411  	0.01399  	-0.0117  	-0.0242  	-0.0819  	-0.0929  	-0.0332  	-0.0174  	-0.0136  	-0.0069  	0.01084  	0.03368  	0.03627  	-0.0247  	-0.0423  	-0.0499  	-0.0102  	0.08620  	-0.0007  	0.19923  	-0.0375  	-0.0101  	4.67548  	-0.0166  	0.74419  	
-0.4302  	0.04798  	-0.0680  	-0.6755  	-0.1197  	-1.0319  	0.11916  	-0.1771  	0.11397  	0.17229  	0.39300  	-0.2396  	-0.2253  	-1.2448  	-0.4644  	0.33385  	0.39611  	0.47367  	0.50518  	0.30196  	-0.2086  	0.48571  	0.34555  	0.11579  	0.33425  	-0.0395  	-0.1323  	-0.6281  	0.19547  	0.10712  	-0.0039  	0.13757  	0.00270  	0.00036  	0.17477  	0.12006  	0.18597  	0.01606  	-0.2930  	0.17521  	0.08684  	-0.0301  	-0.1043  	0.20302  	0.04438  	-0.0509  	0.01616  	-0.0451  	-0.0208  	-0.0707  	-0.0889  	-0.0307  	-0.0170  	-0.0044  	-0.0076  	-0.0110  	0.02285  	0.02497  	-0.0225  	-0.0365  	-0.0623  	-0.0049  	0.06933  	-0.0038  	0.20087  	-0.0377  	-0.0106  	-0.0005  	-0.0174  	0.74685  	
-0.5157  	0.03103  	-0.0174  	-0.8207  	-0.2151  	-1.0286  	0.09515  	-0.2131  	0.10188  	0.15657  	0.48794  	-0.3504  	-0.2712  	-1.3483  	-0.6253  	0.28638  	0.40288  	0.45213  	0.50137  	0.26999  	-0.1877  	0.48281  	0.41163  	0.09443  	0.35691  	-0.0306  	-0.0369  	-0.6620  	0.17805  	0.11982  	-0.0148  	0.14610  	0.01094  	0.00056  	0.16960  	0.14585  	0.22707  	0.02860  	-0.3093  	0.18190  	0.10522  	-0.0259  	-0.1094  	0.21074  	0.05925  	-0.0533  	0.02324  	-0.0720  	-0.0312  	-0.0740  	-0.0924  	-0.0331  	-0.0141  	0.00338  	-0.0128  	-0.0108  	0.02061  	0.02883  	-0.0193  	-0.0278  	-0.0604  	-0.0104  	0.08309  	0.00367  	0.20165  	-0.0371  	-0.0100  	-0.0009  	-0.0184  	0.74854  	
-0.5729  	-0.0065  	-0.0431  	-0.8184  	-0.2933  	-1.0781  	0.10358  	-0.1869  	0.06793  	0.13952  	0.52219  	-0.3693  	-0.2173  	-1.4688  	-0.6150  	0.24590  	0.52842  	0.29869  	0.56815  	0.02433  	-0.1965  	0.26214  	0.15660  	0.02317  	0.30159  	0.08365  	-0.0941  	-0.7093  	0.33939  	0.11005  	0.11444  	0.08392  	-0.0823  	-0.1675  	0.02911  	0.14185  	0.10085  	0.03270  	-0.3935  	0.09057  	0.22134  	0.11203  	-0.2031  	0.30987  	0.00118  	-0.0381  	0.00129  	-0.0322  	-0.0432  	-0.0898  	-0.0864  	-0.0207  	-0.0169  	0.01084  	0.00018  	-0.0086  	0.01107  	0.01356  	-0.0281  	-0.0216  	-0.0484  	-0.0149  	0.06873  	0.00754  	0.20157  	-0.0372  	-0.0091  	-0.0014  	-0.0194  	0.75483  	
-0.5744  	0.03647  	0.02704  	-0.7995  	-0.2982  	-1.0846  	0.07596  	-0.1113  	0.07966  	0.09866  	0.46688  	-0.3359  	-0.1545  	-1.4582  	-0.5771  	0.21659  	0.59405  	0.15463  	0.61199  	-0.2081  	-0.2146  	0.09093  	-0.0355  	-0.0178  	0.20271  	0.18155  	-0.1171  	-0.7380  	0.46420  	0.09786  	0.21946  	0.04131  	-0.1561  	-0.2954  	-0.0598  	0.10677  	-0.0063  	0.02316  	-0.4910  	0.02199  	0.31645  	0.21406  	-0.2646  	0.39407  	-0.0579  	-0.0249  	-0.0139  	-0.0026  	-0.0437  	-0.1020  	-0.0824  	-0.0188  	-0.0142  	0.02494  	0.01317  	-0.0098  	0.00845  	0.00217  	-0.0235  	-0.0141  	-0.0413  	-0.0103  	0.05395  	0.01003  	0.19941  	-0.0369  	-0.0083  	-0.0015  	-0.0191  	0.74452  	
-0.5886  	0.05288  	0.05565  	-0.7890  	-0.2834  	-1.0870  	0.05861  	-0.0715  	0.07102  	0.09331  	0.46142  	-0.3243  	-0.1493  	-1.4431  	-0.5190  	0.20232  	0.61345  	0.09800  	0.62985  	-0.2857  	-0.1980  	0.06877  	-0.0364  	0.00559  	0.16441  	0.20904  	-0.1229  	-0.7935  	0.44966  	0.07935  	0.24461  	0.03467  	-0.1658  	-0.3299  	-0.0606  	0.05832  	-0.0103  	0.03462  	-0.5179  	-0.0027  	0.34377  	0.23704  	-0.2963  	0.42064  	-0.0736  	-0.0182  	-0.0194  	6.44158  	-0.0469  	-0.1073  	-0.0856  	-0.0142  	-0.0149  	0.02577  	0.00937  	-0.0139  	0.00997  	0.00131  	-0.0231  	-0.0168  	-0.0402  	-0.0080  	0.05076  	0.00777  	0.19725  	-0.0380  	-0.0076  	-0.0016  	-0.0181  	0.73187  	
