0.44515  	0.07758  	-0.5113  	0.41503  	-0.1776  	0.45765  	-0.0187  	0.00791  	0.44235  	0.25799  	0.17985  	0.00825  	-0.0530  	-0.7371  	-0.4013  	0.27958  	-0.1364  	-0.2243  	0.00323  	0.93123  	0.69655  	-0.4390  	-1.3557  	0.47937  	-0.0639  	-0.1201  	-1.0058  	-0.0567  	-0.4407  	-0.4487  	-0.2109  	0.22027  	0.44648  	0.00050  	0.22347  	-0.0453  	0.09937  	0.16178  	-0.2035  	0.18650  	0.34432  	-0.0655  	-0.0431  	0.05574  	0.11776  	-0.0242  	0.08931  	-0.1672  	-0.1101  	0.03521  	-0.0622  	-0.0127  	0.00119  	0.04435  	0.01285  	-0.0316  	0.01329  	0.01001  	-0.0093  	-0.0047  	-0.0206  	-0.0371  	0.03149  	0.00464  	0.05918  	0.00032  	-0.0367  	0.00576  	0.04335  	0.03582  	
0.44548  	0.07751  	-0.5115  	0.41542  	-0.1772  	0.45796  	-0.0186  	0.00771  	0.44241  	0.25791  	0.17957  	0.00812  	-0.0527  	-0.7372  	-0.4014  	0.27974  	-0.1362  	-0.2242  	0.00325  	0.93146  	0.69620  	-0.4389  	-1.3560  	0.47947  	-0.0636  	-0.1200  	-1.0059  	-0.0565  	-0.4404  	-0.4486  	-0.2109  	0.22018  	0.44656  	0.00047  	0.22347  	-0.0451  	0.09892  	0.16162  	-0.2033  	0.18659  	0.34415  	-0.0655  	-0.0430  	0.05566  	0.11779  	-0.0241  	0.08933  	-0.1672  	-0.1101  	0.03520  	-0.0621  	-0.0127  	0.00116  	0.04430  	0.01287  	-0.0316  	0.01329  	0.01003  	-0.0093  	-0.0047  	-0.0206  	-0.0371  	0.03154  	0.00462  	0.05698  	0.00059  	-0.0351  	0.00471  	0.04401  	0.03956  	
0.43030  	0.07393  	-0.5259  	0.42357  	-0.1756  	0.45056  	-0.0215  	0.00333  	0.44206  	0.26087  	0.17873  	0.01770  	-0.0532  	-0.7406  	-0.4027  	0.26863  	-0.1332  	-0.2211  	-0.0015  	0.93458  	0.68231  	-0.4404  	-1.3540  	0.46823  	-0.0709  	-0.1138  	-1.0303  	-0.0327  	-0.4245  	-0.4519  	-0.2059  	0.21297  	0.45229  	0.00086  	0.20963  	-0.0465  	0.08880  	0.15715  	-0.2015  	0.18115  	0.35676  	-0.0717  	-0.0392  	0.05510  	0.11944  	-0.0235  	0.09016  	-0.1704  	-0.1129  	0.03634  	-0.0636  	-0.0118  	5.11035  	0.04247  	0.01297  	-0.0342  	0.01272  	0.01057  	-0.0084  	-0.0058  	-0.0209  	-0.0365  	0.03021  	0.00382  	0.05527  	0.00065  	-0.0340  	0.00373  	0.04441  	0.04268  	
0.37804  	0.07178  	-0.5568  	0.42314  	-0.1477  	0.40163  	-0.0207  	-0.0330  	0.42954  	0.27215  	0.15073  	0.02209  	-0.0541  	-0.7543  	-0.4572  	0.25116  	-0.1366  	-0.1938  	-0.0222  	0.97590  	0.62257  	-0.4537  	-1.3878  	0.43666  	-0.0562  	-0.1063  	-1.0865  	0.05952  	-0.3323  	-0.4485  	-0.2014  	0.18566  	0.46112  	0.00117  	0.17579  	-0.0323  	0.03170  	0.13273  	-0.1869  	0.20221  	0.38936  	-0.0811  	-0.0427  	0.05334  	0.11543  	-0.0241  	0.09091  	-0.1732  	-0.1170  	0.03741  	-0.0575  	-0.0132  	-0.0010  	0.03518  	0.01003  	-0.0377  	0.01556  	0.00695  	-0.0059  	-0.0096  	-0.0218  	-0.0338  	0.03331  	0.00177  	0.05405  	0.00051  	-0.0332  	0.00283  	0.04457  	0.04518  	
0.35802  	0.05125  	-0.6132  	0.46316  	-0.0974  	0.38927  	-0.0081  	-0.0422  	0.41258  	0.30186  	0.10573  	0.02867  	-0.0373  	-0.7639  	-0.4169  	0.23428  	-0.1436  	-0.1800  	-0.0259  	1.00655  	0.54767  	-0.4360  	-1.4208  	0.42021  	-0.0268  	-0.0948  	-1.0852  	0.11734  	-0.2705  	-0.4403  	-0.2056  	0.18101  	0.45092  	-0.0019  	0.14597  	-0.0037  	-0.0250  	0.11236  	-0.1579  	0.23322  	0.36676  	-0.0685  	-0.0485  	0.05415  	0.12060  	-0.0252  	0.09247  	-0.1717  	-0.1133  	0.03909  	-0.0559  	-0.0135  	-0.0016  	0.03437  	0.01474  	-0.0384  	0.01745  	0.00719  	-0.0022  	-0.0124  	-0.0186  	-0.0373  	0.03832  	0.00485  	0.05332  	0.00017  	-0.0329  	0.00201  	0.04448  	0.04707  	
0.22767  	0.01967  	-0.7504  	0.47260  	-0.0793  	0.30592  	-0.0109  	-0.0987  	0.37720  	0.33287  	0.03448  	0.03991  	-0.0021  	-0.7642  	-0.4410  	0.18109  	-0.1643  	-0.1592  	-0.0508  	1.08547  	0.42174  	-0.4354  	-1.4643  	0.37566  	-0.0387  	-0.0782  	-1.1691  	0.26414  	-0.1695  	-0.4111  	-0.1965  	0.15327  	0.46153  	0.01353  	0.09903  	0.03006  	-0.1360  	0.06605  	-0.1066  	0.27058  	0.38686  	-0.0619  	-0.0353  	0.04355  	0.12865  	-0.0260  	0.09785  	-0.1682  	-0.1100  	0.03662  	-0.0490  	-0.0177  	-0.0063  	0.02813  	0.00947  	-0.0351  	0.02128  	0.00272  	-0.0021  	-0.0119  	-0.0172  	-0.0363  	0.03012  	0.00707  	0.05308  	-0.0003  	-0.0331  	0.00128  	0.04413  	0.04835  	
0.07631  	-0.0583  	-0.8525  	0.46589  	-0.0304  	0.17989  	0.01315  	-0.1550  	0.36749  	0.36011  	0.07247  	0.11678  	-0.0238  	-0.7858  	-0.4674  	0.13382  	-0.1925  	-0.0872  	-0.0438  	1.12334  	0.38237  	-0.4242  	-1.5477  	0.33307  	-0.0421  	-0.0710  	-1.2172  	0.33046  	-0.1133  	-0.4361  	-0.2026  	0.13580  	0.45554  	0.02055  	0.11509  	0.06743  	-0.1778  	0.06259  	-0.0972  	0.27977  	0.37879  	-0.0504  	-0.0441  	0.04291  	0.13362  	-0.0283  	0.10709  	-0.1609  	-0.1126  	0.02890  	-0.0527  	-0.0164  	-0.0028  	0.03195  	0.01405  	-0.0460  	0.02510  	0.00830  	-0.0052  	-0.0109  	-0.0230  	-0.0423  	0.03287  	0.00887  	0.05333  	-0.0011  	-0.0336  	0.00062  	0.04354  	0.04901  	
0.14599  	-0.0220  	-0.8006  	0.43774  	-0.0404  	0.23011  	-0.0062  	-0.1263  	0.36928  	0.37913  	0.05759  	0.09715  	-0.0457  	-0.8567  	-0.4942  	0.17296  	-0.1960  	-0.0826  	-0.0258  	1.11711  	0.40652  	-0.4238  	-1.5105  	0.36540  	-0.0213  	-0.0842  	-1.1896  	0.28706  	-0.1381  	-0.4331  	-0.1883  	0.14380  	0.44929  	0.00869  	0.08543  	0.04775  	-0.1605  	0.06999  	-0.0927  	0.29313  	0.37501  	-0.0657  	-0.0507  	0.04515  	0.13066  	-0.0362  	0.09389  	-0.1718  	-0.1122  	0.03704  	-0.0505  	-0.0213  	-0.0044  	0.02998  	0.01300  	-0.0432  	0.02908  	0.01255  	-0.0028  	-0.0126  	-0.0218  	-0.0467  	0.03481  	0.00915  	0.05415  	-0.0030  	-0.0351  	0.00070  	0.04177  	0.04382  	
0.10521  	-0.0419  	-0.7779  	0.36164  	-0.0829  	0.19792  	-0.0080  	-0.1428  	0.36664  	0.39094  	0.06199  	0.04888  	-0.0488  	-0.8669  	-0.5599  	0.12281  	-0.1793  	-0.0661  	-0.0287  	1.09926  	0.38092  	-0.4542  	-1.5096  	0.33085  	-0.0099  	-0.0899  	-1.2092  	0.31364  	-0.0868  	-0.4344  	-0.1979  	0.12795  	0.45167  	0.01363  	0.04644  	0.06959  	-0.1970  	0.07393  	-0.0911  	0.28377  	0.43476  	-0.0787  	-0.0277  	0.04922  	0.12426  	-0.0331  	0.09825  	-0.1634  	-0.1144  	0.03373  	-0.0491  	-0.0198  	-0.0024  	0.03153  	0.01747  	-0.0460  	0.02576  	0.01123  	-0.0032  	-0.0130  	-0.0218  	-0.0484  	0.03567  	0.01034  	0.05472  	-0.0045  	-0.0370  	0.00026  	0.04086  	0.03837  	
-0.1317  	-0.1239  	-0.8733  	0.19824  	-0.1131  	0.09574  	-0.0212  	-0.2402  	0.32019  	0.44377  	0.13738  	-0.0278  	-0.1414  	-1.0879  	-0.7589  	0.09852  	-0.1986  	-0.0256  	-0.0068  	1.14636  	0.32790  	-0.5186  	-1.5114  	0.31496  	-0.0031  	-0.0854  	-1.2638  	0.37125  	-0.0660  	-0.4412  	-0.1958  	0.13486  	0.41001  	0.02751  	0.00074  	0.13320  	-0.2051  	0.05226  	-0.0670  	0.28868  	0.42743  	-0.0752  	-0.0431  	0.06137  	0.12575  	-0.0266  	0.09138  	-0.1723  	-0.1245  	0.02877  	-0.0432  	-0.0173  	-0.0010  	0.03430  	0.01754  	-0.0501  	0.02688  	0.00941  	-0.0032  	-0.0099  	-0.0288  	-0.0447  	0.03536  	0.01056  	0.05672  	-0.0060  	-0.0390  	-0.0004  	0.04008  	0.03991  	
